exporter,importer,post80 
Afghanistan,Ireland,0.0002
Afghanistan,Singapore,0.00545
Afghanistan,Colombia,0.0001
Afghanistan,Kuwait,0.0002
Afghanistan,Australia,0.0001
Afghanistan,Algeria,0.0001
Afghanistan,Malaysia,0.00085
Afghanistan,South Africa,0.0001
Afghanistan,Qatar,0.0001
Afghanistan,Turkey,0.00045
Afghanistan,Ecuador,0.0001
Afghanistan,Philippines,0.0001
Afghanistan,Bulgaria,0.00115
Afghanistan,Chile,0.0001
Afghanistan,Canada,0.0002
Afghanistan,Morocco,0.0001
Afghanistan,Jordan,0.0001
Afghanistan,Untd Arab Em,0.00015
Afghanistan,Indonesia,0.00065
Afghanistan,Norway,0.00015
Afghanistan,Spain,0.00035
Afghanistan,Nigeria,0.0002
Afghanistan,Greece,0.0002
Afghanistan,Sweden,0.0002
Afghanistan,Iran,0.00235
Afghanistan,Thailand,0.00115
Afghanistan,Denmark,0.0003
Afghanistan,Austria,0.00035
Afghanistan,Japan,0.0139
Afghanistan,Finland,0.00045
Afghanistan,Mexico,0.00045
Afghanistan,Brazil,0.0004
Afghanistan,Saudi Arabia,0.00045
Afghanistan,Netherlands,0.00125
Afghanistan,China,0.00365
Afghanistan,Italy,0.0009
Afghanistan,Senegal,0.0022
Afghanistan,USA,0.002
Afghanistan,India,0.00515
Afghanistan,UK,0.00385
Afghanistan,Pakistan,0.00705
Algeria,Finland,0.00075
Algeria,South Africa,0.0001
Algeria,Egypt,0.00025
Algeria,Syria,0.00155
Algeria,Costa Rica,0.00015
Algeria,Indonesia,0.0009
Algeria,Madagascar,0.00115
Algeria,Pakistan,0.0001
Algeria,Cuba,0.0008
Algeria,Ireland,0.00035
Algeria,Australia,0.00035
Algeria,Chile,0.0001
Algeria,Venezuela,0.0001
Algeria,India,0.00025
Algeria,Colombia,0.00015
Algeria,Oman,0.0001
Algeria,Malaysia,0.0002
Algeria,Philippines,0.0001
Algeria,Peru,0.0002
Algeria,Mauritius,0.0001
Algeria,Dominican Rp,0.00045
Algeria,China,0.00125
Algeria,Iraq,0.0002
Algeria,Norway,0.00025
Algeria,Sudan,0.00015
Algeria,Argentina,0.00075
Algeria,Denmark,0.0006
Algeria,Zimbabwe,0.0004
Algeria,Mali,0.0024
Algeria,Uganda,0.00055
Algeria,Nigeria,0.0003
Algeria,Iran,0.0003
Algeria,Thailand,0.0002
Algeria,Jamaica,0.0004
Algeria,Ecuador,0.0003
Algeria,Singapore,0.0003
Algeria,Cambodia,0.00075
Algeria,Sri Lanka,0.0005
Algeria,Togo,0.0004
Algeria,Panama,0.00035
Algeria,Sweden,0.0013
Algeria,Chad,0.00045
Algeria,Trinidad Tbg,0.0006
Algeria,Kenya,0.00045
Algeria,Greece,0.00095
Algeria,Jordan,0.00115
Algeria,Senegal,0.00075
Algeria,Seychelles,0.00095
Algeria,Burkina Faso,0.0009
Algeria,Mexico,0.00105
Algeria,Cote Divoire,0.0023
Algeria,Ghana,0.00105
Algeria,Nepal,0.001
Algeria,Sierra Leone,0.0016
Algeria,Benin,0.0011
Algeria,Bulgaria,0.00165
Algeria,Cyprus,0.00125
Algeria,Niger,0.0014
Algeria,Portugal,0.0016
Algeria,Morocco,0.00195
Algeria,Japan,0.0057
Algeria,Mozambique,0.00195
Algeria,Austria,0.00345
Algeria,Paraguay,0.00215
Algeria,Canada,0.0055
Algeria,Turkey,0.00485
Algeria,UK,0.00505
Algeria,Malta,0.00355
Algeria,Tunisia,0.00595
Algeria,Zambia,0.005
Algeria,Brazil,0.0055
Algeria,Netherlands,0.00955
Algeria,Spain,0.01525
Algeria,Suriname,0.01195
Algeria,Mauritania,0.01405
Algeria,Italy,0.0317
Algeria,USA,0.0322
Argentina,Burkina Faso,0.0001
Argentina,Austria,0.0002
Argentina,Chad,0.0001
Argentina,Cameroon,0.0001
Argentina,Afghanistan,0.0001
Argentina,Saudi Arabia,0.00025
Argentina,Sweden,0.0005
Argentina,Sudan,0.0002
Argentina,New Zealand,0.0003
Argentina,Finland,0.0004
Argentina,Norway,0.0002
Argentina,Iraq,0.0003
Argentina,Philippines,0.0002
Argentina,Untd Arab Em,0.0003
Argentina,Ireland,0.00045
Argentina,Australia,0.00035
Argentina,Barbados,0.0003
Argentina,Sierra Leone,0.0004
Argentina,Cote Divoire,0.0011
Argentina,Nepal,0.0004
Argentina,Kuwait,0.0003
Argentina,India,0.00035
Argentina,Greece,0.0003
Argentina,Zambia,0.0003
Argentina,Nigeria,0.00085
Argentina,Canada,0.0007
Argentina,Qatar,0.0008
Argentina,Ghana,0.00035
Argentina,Mauritania,0.0007
Argentina,Oman,0.0004
Argentina,Indonesia,0.0005
Argentina,Gabon,0.00135
Argentina,Turkey,0.0004
Argentina,Togo,0.0008
Argentina,Suriname,0.0058
Argentina,Israel,0.00075
Argentina,Sri Lanka,0.00055
Argentina,Madagascar,0.00045
Argentina,Singapore,0.00125
Argentina,Jamaica,0.00085
Argentina,Benin,0.00065
Argentina,Zimbabwe,0.00055
Argentina,Honduras,0.0006
Argentina,Pakistan,0.00055
Argentina,Thailand,0.0007
Argentina,Senegal,0.0011
Argentina,Malawi,0.0016
Argentina,Trinidad Tbg,0.00105
Argentina,UK,0.00125
Argentina,Denmark,0.00075
Argentina,Rwanda,0.0012
Argentina,Mexico,0.0013
Argentina,Algeria,0.00075
Argentina,Hong Kong,0.0012
Argentina,Portugal,0.0008
Argentina,Guatemala,0.0007
Argentina,South Africa,0.0009
Argentina,El Salvador,0.0007
Argentina,Bahrain,0.00125
Argentina,Bulgaria,0.0011
Argentina,Costa Rica,0.00105
Argentina,Morocco,0.0009
Argentina,Bangladesh,0.0009
Argentina,Cyprus,0.0011
Argentina,Malta,0.00145
Argentina,China,0.00195
Argentina,Malaysia,0.00155
Argentina,Kenya,0.0011
Argentina,Panama,0.0032
Argentina,Mozambique,0.0018
Argentina,Guyana,0.0016
Argentina,Syria,0.0023
Argentina,Nicaragua,0.0012
Argentina,Colombia,0.00155
Argentina,Ecuador,0.00265
Argentina,Venezuela,0.00155
Argentina,Dominican Rp,0.0014
Argentina,Iran,0.0027
Argentina,Japan,0.00305
Argentina,Netherlands,0.00185
Argentina,Tunisia,0.0018
Argentina,Spain,0.00285
Argentina,Italy,0.0037
Argentina,Egypt,0.0037
Argentina,Jordan,0.0038
Argentina,Mauritius,0.0021
Argentina,Cuba,0.00245
Argentina,Peru,0.00395
Argentina,USA,0.0123
Argentina,Brazil,0.01655
Argentina,Chile,0.01405
Argentina,Bolivia,0.03225
Argentina,Uruguay,0.0243
Argentina,Paraguay,0.03305
Australia,Burkina Faso,0.0001
Australia,Afghanistan,0.0001
Australia,Venezuela,0.0001
Australia,Senegal,0.0001
Australia,Gabon,0.00115
Australia,Benin,0.00055
Australia,Syria,0.0002
Australia,Cuba,0.0001
Australia,Costa Rica,0.0003
Australia,Rwanda,0.0001
Australia,Cote Divoire,0.00025
Australia,Bolivia,0.00025
Australia,Colombia,0.00015
Australia,Nigeria,0.00035
Australia,Honduras,0.00025
Australia,Panama,0.0003
Australia,Tunisia,0.0002
Australia,Chad,0.0002
Australia,Burundi,0.00015
Australia,Nicaragua,0.00015
Australia,Uganda,0.0006
Australia,Austria,0.00065
Australia,Morocco,0.00035
Australia,El Salvador,0.0002
Australia,Sudan,0.00025
Australia,Greece,0.00035
Australia,Niger,0.0003
Australia,Malawi,0.002
Australia,Denmark,0.0009
Australia,Dominican Rp,0.0002
Australia,Guatemala,0.0002
Australia,Ecuador,0.00025
Australia,Argentina,0.00035
Australia,Ireland,0.0026
Australia,Bulgaria,0.0003
Australia,Mali,0.00025
Australia,Madagascar,0.00025
Australia,Uruguay,0.0003
Australia,Mexico,0.00035
Australia,Cyprus,0.0003
Australia,Togo,0.0013
Australia,Portugal,0.00055
Australia,Brazil,0.0007
Australia,Algeria,0.00035
Australia,Peru,0.00045
Australia,Sweden,0.002
Australia,Zambia,0.00055
Australia,Zimbabwe,0.0021
Australia,Nepal,0.0004
Australia,Mauritania,0.0007
Australia,Spain,0.00075
Australia,Suriname,0.0008
Australia,Norway,0.00085
Australia,Jamaica,0.001
Australia,Iceland,0.00055
Australia,Sierra Leone,0.00065
Australia,Kenya,0.0009
Australia,Israel,0.00155
Australia,Barbados,0.0006
Australia,Finland,0.00195
Australia,Netherlands,0.00135
Australia,Mozambique,0.0007
Australia,Turkey,0.0007
Australia,Chile,0.001
Australia,Malta,0.00105
Australia,Guyana,0.0014
Australia,Iran,0.00105
Australia,Iraq,0.0012
Australia,Canada,0.00235
Australia,Trinidad Tbg,0.0012
Australia,Bangladesh,0.0014
Australia,Cambodia,0.00115
Australia,India,0.0017
Australia,Ghana,0.00155
Australia,South Africa,0.0022
Australia,Saudi Arabia,0.00375
Australia,Italy,0.0035
Australia,Jordan,0.0025
Australia,Pakistan,0.0027
Australia,Qatar,0.0058
Australia,Egypt,0.002
Australia,Untd Arab Em,0.00505
Australia,Seychelles,0.00295
Australia,UK,0.00715
Australia,Kuwait,0.00515
Australia,Sri Lanka,0.00435
Australia,Oman,0.00405
Australia,China,0.0064
Australia,Thailand,0.00645
Australia,Indonesia,0.0079
Australia,Philippines,0.00625
Australia,Bahrain,0.0083
Australia,Mauritius,0.00645
Australia,Hong Kong,0.013
Australia,USA,0.02235
Australia,Malaysia,0.01815
Australia,Singapore,0.0233
Australia,Japan,0.03085
Australia,New Zealand,0.04325
Austria,Gabon,0.00035
Austria,Bangladesh,0.00025
Austria,Guatemala,0.0006
Austria,Bolivia,0.0005
Austria,Cuba,0.00015
Austria,Paraguay,0.00035
Austria,Panama,0.00095
Austria,Rwanda,0.0002
Austria,Burkina Faso,0.0002
Austria,Chad,0.00065
Austria,Dominican Rp,0.00015
Austria,Afghanistan,0.00035
Austria,Uganda,0.0004
Austria,Cote Divoire,0.00125
Austria,Jamaica,0.00025
Austria,Argentina,0.0002
Austria,Colombia,0.00045
Austria,Madagascar,0.0006
Austria,Suriname,0.00055
Austria,Ecuador,0.0006
Austria,El Salvador,0.00115
Austria,India,0.00055
Austria,Trinidad Tbg,0.00025
Austria,Mozambique,0.00035
Austria,Peru,0.00035
Austria,Cameroon,0.0009
Austria,Philippines,0.0005
Austria,Uruguay,0.00055
Austria,Pakistan,0.00055
Austria,Venezuela,0.00025
Austria,Honduras,0.0018
Austria,Chile,0.00055
Austria,Mauritius,0.0007
Austria,Cambodia,0.00065
Austria,Sudan,0.0003
Austria,Nepal,0.0007
Austria,Morocco,0.0006
Austria,Mexico,0.00045
Austria,Sri Lanka,0.0008
Austria,Costa Rica,0.0021
Austria,Niger,0.00045
Austria,New Zealand,0.00055
Austria,Nicaragua,0.00165
Austria,Ghana,0.0012
Austria,Brazil,0.0009
Austria,Qatar,0.0007
Austria,Barbados,0.00045
Austria,Thailand,0.0009
Austria,Zambia,0.0006
Austria,Oman,0.0008
Austria,Greenland,0.00045
Austria,Burundi,0.00085
Austria,Kenya,0.00075
Austria,South Africa,0.00105
Austria,Malaysia,0.00145
Austria,Mali,0.0006
Austria,Indonesia,0.0008
Austria,Untd Arab Em,0.00065
Austria,Togo,0.0016
Austria,Bahrain,0.00065
Austria,Mauritania,0.00065
Austria,Australia,0.00065
Austria,Israel,0.0011
Austria,Malawi,0.0012
Austria,Zimbabwe,0.00135
Austria,Ireland,0.0026
Austria,Saudi Arabia,0.0013
Austria,Sierra Leone,0.00185
Austria,Seychelles,0.00105
Austria,Iceland,0.00105
Austria,Hong Kong,0.0015
Austria,Senegal,0.0008
Austria,Canada,0.00155
Austria,Iraq,0.0015
Austria,Nigeria,0.00355
Austria,Kuwait,0.0009
Austria,China,0.0023
Austria,Egypt,0.00125
Austria,Tunisia,0.00205
Austria,Portugal,0.00245
Austria,Iran,0.00125
Austria,Turkey,0.0018
Austria,Guyana,0.00135
Austria,Greece,0.0018
Austria,Norway,0.00165
Austria,Finland,0.00285
Austria,Singapore,0.0023
Austria,Syria,0.0023
Austria,Denmark,0.0026
Austria,Malta,0.0024
Austria,Algeria,0.00345
Austria,Cyprus,0.00205
Austria,Japan,0.00685
Austria,Sweden,0.0043
Austria,Jordan,0.0022
Austria,Spain,0.0041
Austria,Netherlands,0.00725
Austria,Bulgaria,0.0056
Austria,UK,0.00875
Austria,USA,0.0111
Austria,Benin,0.0084
Austria,Italy,0.0236
Bahrain,Jordan,0.0001
Bahrain,Austria,0.00065
Bahrain,Finland,0.0004
Bahrain,Mexico,0.00015
Bahrain,Greece,0.0004
Bahrain,Portugal,0.00025
Bahrain,Morocco,0.0003
Bahrain,Canada,0.00075
Bahrain,Colombia,0.0006
Bahrain,Norway,0.0006
Bahrain,Nigeria,0.0007
Bahrain,Denmark,0.0018
Bahrain,Sri Lanka,0.00045
Bahrain,South Africa,0.0013
Bahrain,Sweden,0.0021
Bahrain,Argentina,0.00125
Bahrain,Spain,0.00215
Bahrain,Algeria,0.0011
Bahrain,Tunisia,0.00105
Bahrain,Turkey,0.00165
Bahrain,Brazil,0.0039
Bahrain,Netherlands,0.0051
Bahrain,New Zealand,0.00205
Bahrain,Philippines,0.0017
Bahrain,Indonesia,0.00235
Bahrain,Qatar,0.00245
Bahrain,China,0.0032
Bahrain,Iran,0.00235
Bahrain,Malaysia,0.0035
Bahrain,Italy,0.01025
Bahrain,Thailand,0.0041
Bahrain,Australia,0.0083
Bahrain,Hong Kong,0.0067
Bahrain,Iraq,0.0035
Bahrain,Oman,0.0042
Bahrain,Kuwait,0.005
Bahrain,UK,0.02835
Bahrain,Pakistan,0.0099
Bahrain,USA,0.04415
Bahrain,Saudi Arabia,0.0519
Bahrain,Untd Arab Em,0.0228
Bahrain,Seychelles,0.0368
Bahrain,Singapore,0.0229
Bahrain,India,0.03775
Bahrain,Japan,0.05455
Bangladesh,Indonesia,0.0013
Bangladesh,Untd Arab Em,0.0001
Bangladesh,Tunisia,0.00035
Bangladesh,Cameroon,0.0001
Bangladesh,South Africa,0.0001
Bangladesh,Burundi,0.0001
Bangladesh,Mexico,0.0001
Bangladesh,Madagascar,0.0001
Bangladesh,New Zealand,0.00015
Bangladesh,Saudi Arabia,0.0002
Bangladesh,Greece,0.0001
Bangladesh,Qatar,0.00025
Bangladesh,Sri Lanka,0.00035
Bangladesh,Uruguay,0.0001
Bangladesh,Kuwait,0.0001
Bangladesh,Portugal,0.0001
Bangladesh,Ghana,0.0001
Bangladesh,Morocco,0.00015
Bangladesh,Algeria,0.0001
Bangladesh,Argentina,0.0009
Bangladesh,Oman,0.0001
Bangladesh,Uganda,0.0001
Bangladesh,Panama,0.0002
Bangladesh,Nigeria,0.0001
Bangladesh,Finland,0.0002
Bangladesh,Bulgaria,0.00035
Bangladesh,Malaysia,0.0012
Bangladesh,Burkina Faso,0.0002
Bangladesh,Nepal,0.00035
Bangladesh,Philippines,0.00015
Bangladesh,Jordan,0.00065
Bangladesh,Ireland,0.00015
Bangladesh,El Salvador,0.0003
Bangladesh,Sierra Leone,0.0003
Bangladesh,Senegal,0.00095
Bangladesh,Cote Divoire,0.0003
Bangladesh,Iraq,0.0004
Bangladesh,Thailand,0.0016
Bangladesh,Austria,0.00025
Bangladesh,Kenya,0.0004
Bangladesh,Norway,0.00025
Bangladesh,Egypt,0.0003
Bangladesh,Turkey,0.0004
Bangladesh,Brazil,0.00085
Bangladesh,Australia,0.0014
Bangladesh,Afghanistan,0.0006
Bangladesh,Sweden,0.00055
Bangladesh,China,0.0057
Bangladesh,Denmark,0.00085
Bangladesh,Zambia,0.0009
Bangladesh,India,0.0065
Bangladesh,Syria,0.001
Bangladesh,Togo,0.001
Bangladesh,Hong Kong,0.0011
Bangladesh,Spain,0.0007
Bangladesh,Singapore,0.00645
Bangladesh,Pakistan,0.00205
Bangladesh,Iran,0.00075
Bangladesh,Canada,0.00175
Bangladesh,Sudan,0.00085
Bangladesh,Niger,0.0018
Bangladesh,Malta,0.0088
Bangladesh,Japan,0.00615
Bangladesh,Netherlands,0.0019
Bangladesh,Italy,0.00325
Bangladesh,UK,0.0045
Bangladesh,Mozambique,0.0055
Bangladesh,USA,0.01705
Barbados,Australia,0.0006
Barbados,Mexico,0.0005
Barbados,Sweden,0.00085
Barbados,Spain,0.00035
Barbados,Colombia,0.00025
Barbados,Portugal,0.0001
Barbados,Thailand,0.00025
Barbados,Saudi Arabia,0.0001
Barbados,Tunisia,0.00015
Barbados,Peru,0.0001
Barbados,Turkey,0.0001
Barbados,Ecuador,0.0001
Barbados,Bulgaria,0.0001
Barbados,New Zealand,0.0017
Barbados,Denmark,0.00055
Barbados,Austria,0.00045
Barbados,Argentina,0.0003
Barbados,Nigeria,0.0002
Barbados,Indonesia,0.0003
Barbados,Italy,0.0008
Barbados,Philippines,0.0004
Barbados,South Africa,0.00025
Barbados,Netherlands,0.0012
Barbados,Malaysia,0.0003
Barbados,Japan,0.0089
Barbados,Brazil,0.0024
Barbados,Venezuela,0.00265
Barbados,Ireland,0.001
Barbados,Norway,0.00125
Barbados,Canada,0.00845
Barbados,Jamaica,0.0057
Barbados,UK,0.0206
Barbados,Trinidad Tbg,0.0253
Barbados,USA,0.06195
Benin,Venezuela,0.0001
Benin,Senegal,0.00135
Benin,Burkina Faso,0.0001
Benin,Cote Divoire,0.0027
Benin,Ireland,0.00055
Benin,Pakistan,0.00135
Benin,Algeria,0.0011
Benin,Philippines,0.00035
Benin,Argentina,0.00065
Benin,Hong Kong,0.0004
Benin,Denmark,0.0007
Benin,Mexico,0.00035
Benin,Sweden,0.0005
Benin,Colombia,0.0003
Benin,Singapore,0.00245
Benin,Austria,0.0084
Benin,Japan,0.00505
Benin,Niger,0.0005
Benin,Tunisia,0.00065
Benin,Malaysia,0.0009
Benin,Saudi Arabia,0.0009
Benin,Greece,0.0006
Benin,Australia,0.00055
Benin,South Africa,0.00215
Benin,Togo,0.0016
Benin,Netherlands,0.01055
Benin,China,0.02235
Benin,Turkey,0.0013
Benin,UK,0.0109
Benin,Indonesia,0.0035
Benin,Thailand,0.01245
Benin,Spain,0.0063
Benin,India,0.00605
Benin,USA,0.01035
Benin,Italy,0.0097
Benin,Morocco,0.00445
Benin,Nigeria,0.0067
Benin,Portugal,0.00495
Benin,Brazil,0.0157
Bolivia,Turkey,0.0001
Bolivia,Saudi Arabia,0.0001
Bolivia,Sweden,0.0012
Bolivia,Portugal,0.0001
Bolivia,Thailand,0.00015
Bolivia,Finland,0.0002
Bolivia,Greece,0.0001
Bolivia,India,0.0001
Bolivia,Denmark,0.0003
Bolivia,Qatar,0.0001
Bolivia,Jordan,0.0001
Bolivia,Morocco,0.0001
Bolivia,Philippines,0.00015
Bolivia,Nicaragua,0.0001
Bolivia,Australia,0.00025
Bolivia,Algeria,0.0006
Bolivia,Ecuador,0.00045
Bolivia,China,0.0006
Bolivia,Singapore,0.0004
Bolivia,Austria,0.0005
Bolivia,Spain,0.00195
Bolivia,Mexico,0.00175
Bolivia,Netherlands,0.0011
Bolivia,Malaysia,0.0008
Bolivia,Canada,0.00145
Bolivia,Venezuela,0.0015
Bolivia,Italy,0.0026
Bolivia,Japan,0.0052
Bolivia,Chile,0.01145
Bolivia,UK,0.0034
Bolivia,Brazil,0.03035
Bolivia,Colombia,0.00525
Bolivia,Peru,0.0082
Bolivia,USA,0.02975
Bolivia,Argentina,0.03225
Brazil,Afghanistan,0.0004
Brazil,Chad,0.00105
Brazil,Cambodia,0.00015
Brazil,Uganda,0.0002
Brazil,Sudan,0.0002
Brazil,Seychelles,0.00035
Brazil,Rwanda,0.00035
Brazil,Nepal,0.00035
Brazil,Oman,0.0017
Brazil,Israel,0.00125
Brazil,New Zealand,0.00065
Brazil,Niger,0.0006
Brazil,Madagascar,0.0007
Brazil,Burkina Faso,0.0011
Brazil,Zambia,0.00085
Brazil,Mali,0.0044
Brazil,Australia,0.0007
Brazil,India,0.00055
Brazil,Malawi,0.0009
Brazil,Burundi,0.001
Brazil,Gabon,0.00855
Brazil,Austria,0.0009
Brazil,Ireland,0.0014
Brazil,Norway,0.00115
Brazil,Greece,0.0007
Brazil,Bangladesh,0.00085
Brazil,Sweden,0.00155
Brazil,Untd Arab Em,0.0017
Brazil,Finland,0.00135
Brazil,Pakistan,0.00085
Brazil,Kenya,0.0007
Brazil,Canada,0.0015
Brazil,Mauritius,0.0008
Brazil,Turkey,0.0008
Brazil,Cameroon,0.00105
Brazil,South Africa,0.00145
Brazil,China,0.0013
Brazil,Sierra Leone,0.00555
Brazil,Cuba,0.0013
Brazil,Denmark,0.00115
Brazil,Indonesia,0.00125
Brazil,Sri Lanka,0.00105
Brazil,Mexico,0.00185
Brazil,Spain,0.0015
Brazil,Zimbabwe,0.00115
Brazil,Kuwait,0.00645
Brazil,Iceland,0.00165
Brazil,Togo,0.0069
Brazil,Iran,0.0027
Brazil,El Salvador,0.0014
Brazil,UK,0.002
Brazil,Tunisia,0.00175
Brazil,Saudi Arabia,0.00675
Brazil,Syria,0.0014
Brazil,Qatar,0.0093
Brazil,Mauritania,0.00245
Brazil,Nicaragua,0.0029
Brazil,Cote Divoire,0.00205
Brazil,Algeria,0.0055
Brazil,Thailand,0.00185
Brazil,Bulgaria,0.0018
Brazil,Malaysia,0.00325
Brazil,Philippines,0.00185
Brazil,Italy,0.00315
Brazil,Iraq,0.0117
Brazil,Hong Kong,0.0036
Brazil,Benin,0.0157
Brazil,Cyprus,0.00205
Brazil,Guatemala,0.00205
Brazil,Senegal,0.0024
Brazil,Barbados,0.0024
Brazil,Netherlands,0.00265
Brazil,Egypt,0.0021
Brazil,Singapore,0.0037
Brazil,Portugal,0.00265
Brazil,Malta,0.00325
Brazil,Morocco,0.00295
Brazil,Ghana,0.00255
Brazil,Dominican Rp,0.0027
Brazil,Colombia,0.0031
Brazil,Mozambique,0.00325
Brazil,Honduras,0.00275
Brazil,Bahrain,0.0039
Brazil,Japan,0.00465
Brazil,Venezuela,0.0079
Brazil,Ecuador,0.0042
Brazil,Peru,0.0058
Brazil,Costa Rica,0.0039
Brazil,Trinidad Tbg,0.00535
Brazil,Jordan,0.00495
Brazil,Panama,0.0084
Brazil,Guyana,0.00565
Brazil,Nigeria,0.01195
Brazil,Argentina,0.01655
Brazil,Chile,0.01505
Brazil,Suriname,0.02335
Brazil,USA,0.01635
Brazil,Jamaica,0.01105
Brazil,Uruguay,0.037
Brazil,Bolivia,0.03035
Brazil,Paraguay,0.0735
Bulgaria,Peru,0.00045
Bulgaria,Chile,0.00075
Bulgaria,Mali,0.0001
Bulgaria,Ireland,0.00025
Bulgaria,Mozambique,0.00015
Bulgaria,Iraq,0.0011
Bulgaria,Hong Kong,0.0001
Bulgaria,Guatemala,0.0002
Bulgaria,Qatar,0.0001
Bulgaria,Venezuela,0.0002
Bulgaria,Paraguay,0.0001
Bulgaria,Uruguay,0.0001
Bulgaria,Costa Rica,0.0002
Bulgaria,Kenya,0.0002
Bulgaria,Kuwait,0.0002
Bulgaria,Australia,0.0003
Bulgaria,Colombia,0.00025
Bulgaria,Senegal,0.0002
Bulgaria,Sri Lanka,0.00015
Bulgaria,Cote Divoire,0.00025
Bulgaria,Honduras,0.00035
Bulgaria,South Africa,0.00045
Bulgaria,Untd Arab Em,0.0002
Bulgaria,Indonesia,0.00055
Bulgaria,Singapore,0.0006
Bulgaria,Malaysia,0.00025
Bulgaria,Oman,0.00025
Bulgaria,Cuba,0.00075
Bulgaria,Sierra Leone,0.0004
Bulgaria,Nigeria,0.0004
Bulgaria,Togo,0.0007
Bulgaria,Greenland,0.0004
Bulgaria,Mauritania,0.0023
Bulgaria,Benin,0.0004
Bulgaria,Sudan,0.00025
Bulgaria,Niger,0.0004
Bulgaria,Norway,0.00035
Bulgaria,Philippines,0.0004
Bulgaria,Seychelles,0.0004
Bulgaria,Suriname,0.0003
Bulgaria,Portugal,0.00045
Bulgaria,Brazil,0.0018
Bulgaria,Mexico,0.0003
Bulgaria,Bangladesh,0.00035
Bulgaria,Finland,0.00125
Bulgaria,Morocco,0.00065
Bulgaria,Argentina,0.0011
Bulgaria,Panama,0.00035
Bulgaria,Burkina Faso,0.0006
Bulgaria,Pakistan,0.00085
Bulgaria,Ghana,0.0004
Bulgaria,Sweden,0.0019
Bulgaria,Tunisia,0.0007
Bulgaria,Denmark,0.0011
Bulgaria,Israel,0.00075
Bulgaria,Saudi Arabia,0.00065
Bulgaria,Iran,0.00195
Bulgaria,Nicaragua,0.00115
Bulgaria,Canada,0.0009
Bulgaria,Algeria,0.00165
Bulgaria,Thailand,0.0008
Bulgaria,India,0.0011
Bulgaria,Cyprus,0.0011
Bulgaria,Japan,0.00345
Bulgaria,Afghanistan,0.00115
Bulgaria,Syria,0.00155
Bulgaria,Egypt,0.00175
Bulgaria,Austria,0.0056
Bulgaria,Jordan,0.00205
Bulgaria,Netherlands,0.0038
Bulgaria,China,0.00315
Bulgaria,Malta,0.002
Bulgaria,Spain,0.0033
Bulgaria,UK,0.0058
Bulgaria,USA,0.00735
Bulgaria,Turkey,0.0079
Bulgaria,Greece,0.01075
Bulgaria,Italy,0.01665
Burkina Faso,Benin,0.0001
Burkina Faso,Canada,0.00065
Burkina Faso,Israel,0.0001
Burkina Faso,Pakistan,0.00015
Burkina Faso,Peru,0.0001
Burkina Faso,Nigeria,0.0002
Burkina Faso,Austria,0.0002
Burkina Faso,Greece,0.0002
Burkina Faso,Ghana,0.0009
Burkina Faso,Ireland,0.0003
Burkina Faso,Algeria,0.0009
Burkina Faso,Sweden,0.00025
Burkina Faso,Netherlands,0.00225
Burkina Faso,USA,0.0035
Burkina Faso,Mexico,0.0004
Burkina Faso,South Africa,0.00055
Burkina Faso,UK,0.0016
Burkina Faso,Cote Divoire,0.01905
Burkina Faso,Mali,0.0005
Burkina Faso,Turkey,0.0003
Burkina Faso,Hong Kong,0.0006
Burkina Faso,Morocco,0.0005
Burkina Faso,Philippines,0.0008
Burkina Faso,Tunisia,0.0006
Burkina Faso,Togo,0.00235
Burkina Faso,Brazil,0.0011
Burkina Faso,Spain,0.00195
Burkina Faso,Malaysia,0.00095
Burkina Faso,Denmark,0.00145
Burkina Faso,Japan,0.00405
Burkina Faso,Niger,0.00145
Burkina Faso,Indonesia,0.0015
Burkina Faso,India,0.0019
Burkina Faso,Thailand,0.0018
Burkina Faso,Portugal,0.0019
Burkina Faso,China,0.0024
Burkina Faso,Italy,0.00495
Burkina Faso,Colombia,0.0062
Burkina Faso,Venezuela,0.0139
Burundi,Australia,0.00015
Burundi,Chile,0.0001
Burundi,Malaysia,0.00015
Burundi,Indonesia,0.0002
Burundi,Algeria,0.0002
Burundi,Saudi Arabia,0.0002
Burundi,Singapore,0.0002
Burundi,Ireland,0.0003
Burundi,Untd Arab Em,0.0002
Burundi,Thailand,0.00045
Burundi,Oman,0.0002
Burundi,Canada,0.00045
Burundi,South Africa,0.00185
Burundi,Greece,0.0006
Burundi,India,0.0011
Burundi,Philippines,0.0004
Burundi,Iran,0.00055
Burundi,Turkey,0.0004
Burundi,China,0.0015
Burundi,Austria,0.00085
Burundi,Peru,0.0009
Burundi,Denmark,0.00065
Burundi,Norway,0.0007
Burundi,Sweden,0.00065
Burundi,Portugal,0.0008
Burundi,Mexico,0.0011
Burundi,Pakistan,0.0016
Burundi,Italy,0.00425
Burundi,Spain,0.00135
Burundi,Japan,0.00585
Burundi,UK,0.00325
Burundi,Finland,0.00265
Burundi,Netherlands,0.0041
Burundi,USA,0.0066
Cambodia,Australia,0.00115
Cambodia,Turkey,0.0001
Cambodia,Portugal,0.0001
Cambodia,Mexico,0.0001
Cambodia,Kuwait,0.0001
Cambodia,Philippines,0.0003
Cambodia,Brazil,0.00015
Cambodia,Untd Arab Em,0.0001
Cambodia,Egypt,0.0001
Cambodia,New Zealand,0.00015
Cambodia,Argentina,0.0001
Cambodia,Saudi Arabia,0.0003
Cambodia,Venezuela,0.0001
